asset,loss,variant,n,block_length,block_is_1,block_exceeds_n_over_4,pw_pairs_min,pw_pairs_median,pw_pairs_max,rho1_pairs_min,rho1_pairs_median,rho1_pairs_max,rho1_pairs_max_pair,ar1_implied_block_at_max_rho1,block_below_ar1_implied,pw_series_min,pw_series_median,pw_series_max,rho1_series_min,rho1_series_median,rho1_series_max
CAC,log_score,headline,5038,72,False,False,0.079377623373448877,13.532717117764427,71.193931518200202,-0.030594488838314119,0.028844215164515678,0.11456897383729195,lgbm/patchtst,7.4132167172710144,False,78.941386537401982,155.85323021325584,162.12898028399334,0.13701890255792171,0.16900127169269941,0.21573989135367666
CAC,pinball_0p01,headline,5038,87,False,False,1.2925382150822893,21.03266203109257,86.746198808310822,-0.032789600697638539,0.035330721761108456,0.065312468962147915,gjr/timesfm,5.0664632778142202,False,2.4268528448856239,20.716264084556585,69.986468283855601,0.02273374533773373,0.040982246362311986,0.079990196668554558
CAC,pinball_0p025,headline,5038,92,False,False,0.024619841901960125,23.127905636287199,91.342829631072988,-0.026175100640816663,0.022273302803777394,0.10253454625178951,autoarima/autoets,6.872424584296307,False,22.385135140615834,59.451145616675404,89.757366619377507,0.050569911799797432,0.068091236772038904,0.092939184869283681
CAC,pinball_0p05,headline,5038,105,False,False,0.44930677953040793,34.318729951276488,104.10879016145263,-0.04625522260014988,-0.0015601110076048936,0.1326117021574858,autoarima/autoets,8.1971201742967388,False,68.445935591048226,69.236348915573345,103.58792238324267,0.089891562874297351,0.10505346704013582,0.11415849445611401
CAC,pinball_avg,headline,5038,93,False,False,0.94983203231470403,23.541616787366799,92.092363001137016,-0.036653199630400479,0.019321098561386297,0.094213903466683499,autoarima/autoets,6.4882546071926681,False,28.512062208396369,61.958932224683629,90.741834653521849,0.059061031028570334,0.075360567331294606,0.095841885430887661
CAC,qlike,headline,5010,70,False,False,2.4475054211045237,16.33766366840991,69.385741151428434,0.00064263099300855629,0.093907304589384843,0.51619558642251984,naive/timesfm,24.599284803254438,False,0.66353209141222691,2.530058451188502,64.338931692351977,0.0031370010393063853,0.021518204169823321,0.35339250762443758
CAC,fz0_0p01,headline,5038,65,False,False,0.19439463625752121,13.706404953038707,64.027640209949595,-0.017181482972845951,0.051057232137693351,0.098729193492940334,autoarima/har,6.6978623636111401,False,1.099386944629456,2.9469349189542875,59.204441769773943,0.0067192148020562342,0.030895116456923052,0.10187413457954331
CAC,fz0_0p025,headline,5038,65,False,False,0.58855747453316376,13.789995582903757,64.385454369203657,-0.0073381979149421501,0.061395486284549494,0.12637960583025429,autoarima/har,7.9295664083602881,False,2.6801685137315894,14.662639042431913,64.922722728184155,0.026578570641475598,0.059981863302133398,0.11109222833066269
CAC,fz0_0p05,headline,5038,63,False,False,0.72721622412062381,14.496107782531945,62.846734182974366,-0.015997664937970408,0.049174336350808832,0.12316086424108712,autoarima/autoets,7.7901119324518397,False,10.88240222348816,24.191818851911975,74.734566702570007,0.060103482052198086,0.085367230425797094,0.11958344668395755
CAC,fz0_avg,headline,5038,65,False,False,0.28670715696869792,14.477038368312048,64.573473824121749,-0.0084751571007469651,0.061508057218559543,0.11928241914218488,autoarima/har,7.620846218620561,False,2.2829462838124739,8.7653641933635189,63.193791086950725,0.020659639629869206,0.050936146042520281,0.10813580627083537
CAC,qlike_ex_near_zero,headline,5008,70,False,False,2.4455509373665341,16.333376160625289,69.3803019915444,0.0005224711853522283,0.093749830214093208,0.51619452139967892,naive/timesfm,24.5959526001994,False,0.68092812001328407,2.6167659461428912,64.451981360067222,0.003262637350950072,0.022740383122583085,0.3553666699546853
DAX,crps,headline,4996,159,False,False,0.84423878183460754,25.687177190522199,158.93722293726222,-0.20202894576634836,-0.017297529226172802,0.094144639389229706,har/patchtst,6.4669458893868681,False,153.23192340117004,157.05528796669842,158.54410485866435,0.19461875920128041,0.20810623846167994,0.22069265296827362
DAX,log_score,headline,4996,84,False,False,0.070312891187668966,28.235784758109197,83.033258994628042,-0.054306424552195011,0.023844181924018347,0.096684035122561213,naive/patchtst,6.5848658775117297,False,60.678415316947927,155.78857812079556,159.3498685792843,0.080837768706221988,0.1441319913183072,0.1905625855865373
DAX,pinball_0p01,headline,4996,96,False,False,0.15795113189028914,16.813383218981308,95.394251242712073,-0.01978366508204989,0.0120711504894643,0.078395994519970508,chronos/naive,5.7135416307306244,False,17.789247235602133,19.893738649406028,67.993737383414029,0.0089409868539274146,0.013243306751390106,0.061274957156548654
DAX,pinball_0p025,headline,4996,92,False,False,0.29114094903570087,17.19154839789719,91.918618165326961,-0.033248880913118901,0.0070615963227536518,0.059502403781117617,chronos/naive,4.7457822719277756,False,22.12158682519658,23.645882525314878,96.386720008585769,0.033669426643829665,0.042011387535587967,0.074717666492987347
DAX,pinball_0p05,headline,4996,94,False,False,0.47111700650501442,19.089186201396338,93.336183813084816,-0.059165672814480985,0.0063483162656132082,0.06729778136413056,moirai/timesfm,5.1551263441726771,False,68.038641901558847,102.15897025514489,113.31632676001065,0.067790904115964112,0.075158630844707239,0.097772303638664723
DAX,pinball_avg,headline,4996,92,False,False,0.33388958715306954,18.701635891329808,91.952295085050068,-0.043492950500971767,0.011128150765172991,0.06181319368471537,lgbm/naive,4.868782673021725,False,23.13900480902511,24.736030152653711,97.341231488879927,0.040425600983598597,0.046721594936149836,0.079824389262590112
DAX,qlike,headline,4996,70,False,False,1.4639843084154631,34.869642144074461,69.464893075772423,-0.010025844430169699,0.12742180269822662,0.56681505257597942,lgbm/patchtst,27.548085053788238,False,1.0391642379943076,16.527930033898095,52.62727179620547,0.0061942199996459788,0.020070909339781937,0.38855001756753976
DAX,fz0_0p01,headline,4996,59,False,False,0.18533257270087014,17.296922382997671,58.643544499419654,-0.010093569955049665,0.014941896467751804,0.093556999113710196,chronos/naive,6.4395294320103966,False,1.1178774033310357,11.67228533599403,60.581174123034792,0.0069210946065036078,0.014730880797791258,0.080323059927349699
DAX,fz0_0p025,headline,4996,66,False,False,0.097859562454465504,17.919663720763108,65.246084470195242,-0.0095093427259987547,0.023940504588272297,0.088784552444993559,chronos/naive,6.214995480331134,False,3.0499691287975197,15.956515756403883,66.760799856176391,0.021986869369481778,0.037787427430296318,0.092577101433920811
DAX,fz0_0p05,headline,4996,66,False,False,0.18572325020006267,19.065915151661713,65.290951748172375,-0.01806373163027114,0.036151255775227105,0.085835282152123701,lgbm/naive,6.0744857303470319,False,9.4353245660207392,20.222330807067657,69.968745568411904,0.046362852695556102,0.064337982687153197,0.11029258001005154
DAX,fz0_avg,headline,4996,66,False,False,0.24083529414079818,18.196933583741334,65.568219403033012,-0.010885264305230466,0.021692834186431153,0.091397859432692075,chronos/naive,6.3383664021869155,False,2.5462543450815525,14.980404669541885,62.955654743166875,0.018210009649201709,0.030061469008162939,0.089468565635277886
DAX,qlike_ex_near_zero,headline,4996,70,False,False,1.4639843084154631,34.869642144074461,69.464893075772423,-0.010025844430169699,0.12742180269822662,0.56681505257597942,lgbm/patchtst,27.548085053788238,False,1.0391642379943076,16.527930033898095,52.62727179620547,0.0061942199996459788,0.020070909339781937,0.38855001756753976
DIA,crps,headline,4904,154,False,False,0.24449848684587475,51.600912880811499,153.98346093612443,-0.12022209410773416,0.079141224344693534,0.3517242073352978,naive/timesfm,16.798486169733003,False,143.97677372710149,149.86786543697417,151.18085571403836,0.3449802535388245,0.35972338623906197,0.41573999490642122
DIA,log_score,headline,4904,75,False,False,0.5852943115090955,16.929203476162836,74.401037047966099,-0.086776027567958533,0.030705521363644867,0.26745728236900329,garch11_t/naive,13.465608946976358,False,85.484759830430619,155.80439716756192,158.37980431710304,0.15618130234595584,0.19880954336746939,0.30126794454509137
DIA,pinball_0p01,headline,4904,99,False,False,0.10703441381710485,20.926279949487835,98.277022253326606,-0.034028403984272974,-0.001045449090182102,0.13805751622439411,naive/patchtst,8.3530601536162639,False,8.3500991284014034,18.678015423785869,70.830989542321106,0.073270311035275482,0.11150906896162874,0.14375574096377408
DIA,pinball_0p025,headline,4904,99,False,False,0.4354959570932132,20.557324573836347,98.355878592240018,-0.052352887557840684,-0.012137482087863924,0.13331919634915643,naive/patchtst,8.1537003518975979,False,28.095769035689418,66.598716643812509,98.274641926753986,0.1022454374290561,0.13545873320233748,0.15168065882605722
DIA,pinball_0p05,headline,4904,90,False,False,1.6778240330470962,23.949897721947373,89.804667080280979,-0.072811907433911444,-0.022466342653544746,0.12034296988941154,naive/patchtst,7.5986797240612365,False,91.16204194292277,131.47102681702302,143.10288547684098,0.13200243666826972,0.1724861829431244,0.18388825255138189
DIA,pinball_avg,headline,4904,96,False,False,0.1575599419680366,21.781520125908493,95.369568180095953,-0.057875099015599195,-0.013674846500730658,0.13398170035591228,naive/patchtst,8.181673614460335,False,63.752039120030659,73.888303193216572,112.4268549729138,0.10540047384531354,0.14826592860366006,0.167283367010958
DIA,qlike,headline,4904,69,False,False,1.2050802913715621,22.251584561201518,68.598331311460811,0.0078329250335056819,0.093656017785975459,0.51324534913565212,chronos/naive,24.26447769178143,False,1.3347912916517435,13.555305242285693,59.789747424947443,0.0082251396211644283,0.025815443894536001,0.40561973568669707
DIA,fz0_0p01,headline,4904,73,False,False,0.21906667499510318,11.451861193019198,72.988737882538999,-0.084798607536856002,0.033700761681098326,0.12469995834518127,naive/patchtst,7.7866207743212161,False,3.273703881623125,7.9206377029145534,57.817250701219734,0.037092611219456055,0.085422870679860929,0.1491048306071798
DIA,fz0_0p025,headline,4904,84,False,False,0.11714828447720779,14.391411994243011,83.046011024151696,-0.077043735241216327,0.021711573710814239,0.11807313797075009,naive/patchtst,7.5000838380183872,False,4.0893802571184192,13.834151793674843,71.405813299556016,0.053354197531818075,0.093372136173442102,0.15182612450319621
DIA,fz0_0p05,headline,4904,77,False,False,0.23807750862884233,9.0231091761289637,76.226894592829524,-0.06791582828864616,0.012491188220655055,0.10649542507222298,naive/patchtst,6.9891377923460274,False,24.451452092983128,51.241461086245295,76.443045486843999,0.076644333546812438,0.10338428120713127,0.15286199935294939
DIA,fz0_avg,headline,4904,82,False,False,0.24413646766518463,11.518334163015776,81.290263557316251,-0.083986739158630516,0.023903676786052694,0.12170806672661703,naive/patchtst,7.6577465538700862,False,3.8475733812744286,9.2162176500726858,68.836022592468467,0.048242792399153703,0.092303511867685109,0.1512319078697533
DIA,qlike_ex_near_zero,headline,4904,69,False,False,1.2050802913715621,22.251584561201518,68.598331311460811,0.0078329250335056819,0.093656017785975459,0.51324534913565212,chronos/naive,24.26447769178143,False,1.3347912916517435,13.555305242285693,59.789747424947443,0.0082251396211644283,0.025815443894536001,0.40561973568669707
ETH-USD,crps,headline,2791,59,False,False,0.23112076572722209,5.2242854143700157,58.910817933681692,-0.10420883506569668,-0.0048527077991440907,0.13795918734919893,naive/patchtst,6.9188583261608718,False,50.357365989890049,100.67077840557832,102.58874169256569,0.14973716331962439,0.16777434326062723,0.18173303867126131
ETH-USD,log_score,headline,2791,8,False,False,0.10488301626469849,2.0537746181336791,7.6625729623544734,-0.049865224628239287,0.0030263944660504473,0.16168310954285514,garch11/naive,7.7282803857968148,False,2.3198553044155443,19.45365483056527,107.71467909001969,0.028881811581058077,0.055526795904884928,0.14480259973636003
ETH-USD,pinball_0p01,headline,2791,27,False,False,0.11453475121307807,2.0256045616647764,26.162048370343758,-0.082762532366447872,-0.0014752980579175686,0.052924842902256693,gjr/patchtst,3.6131739390803763,False,2.3369998716844522,14.283305735014936,16.014026349685697,0.013100895958933366,0.018725956976743788,0.02922131904023266
ETH-USD,pinball_0p025,headline,2791,20,False,False,0.25370626192639462,2.1961689937620479,19.831415716985703,-0.057861164221355253,0.0021016690653568857,0.094186944311726251,autoets/chronos,5.3277531871009911,False,14.316977337965149,16.982135518577053,19.031125911004636,0.027690598449697838,0.03455191602689877,0.044930953221178127
ETH-USD,pinball_0p05,headline,2791,16,False,False,0.2720002298887384,2.6699760070519876,15.505864593066732,-0.073145070535478557,0.0063341811860218797,0.11218807828005893,ewma/garch11,6.0016227931345556,False,17.662331986798645,19.397336508292973,21.864174364294037,0.039123521668646688,0.058381751213421373,0.067776018279284506
ETH-USD,pinball_avg,headline,2791,21,False,False,0.16343059825088452,2.5501680066109373,20.486033043644952,-0.056399314984362348,0.0013108149428016577,0.089647246095581001,autoets/chronos,5.1522616144940452,False,15.113946049437581,17.439173096776813,19.431682060369003,0.028793323783508674,0.037142913625925186,0.047095866160629316
ETH-USD,qlike,headline,2791,36,False,False,0.14305311165214954,6.4306854277809187,35.113156999546597,-0.096475446617428434,0.071950869642602083,0.33194039623086569,lgbm/patchtst,13.257972058612625,False,0.11273044903876972,2.2059844756202409,21.886685065458998,0.00029265802478708515,0.026669592172795246,0.24839640790323486
ETH-USD,fz0_0p01,headline,2791,18,False,False,0.2358587949128535,1.8331093138676975,17.185153452588107,-0.070564230316081916,0.00022547314091344423,0.051402287670305642,garch11/patchtst,3.5431646451135705,False,1.8891788726103964,12.770375508290805,16.403006938095949,0.0052965119461561546,0.014835874570337094,0.040885169608528671
ETH-USD,fz0_0p025,headline,2791,17,False,False,0.056167465631507506,1.76591489327778,16.667751481605549,-0.061559440158932048,0.0040293226937838274,0.057967884910236876,autoets/chronos,3.8406364824040629,False,2.4116220013572907,14.543834244415141,18.771075473410576,0.016339198123848049,0.026230671001543613,0.049951765243517077
ETH-USD,fz0_0p05,headline,2791,13,False,False,0.1220605857081993,1.703101218665461,12.035341472374968,-0.047199822272886098,0.00026219996517489429,0.063589003862962776,autoets/chronos,4.0869389254184663,False,2.7894551290994598,17.183601326516939,20.614371179067817,0.03212571987809433,0.041795092842154054,0.057006634113055114
ETH-USD,fz0_avg,headline,2791,18,False,False,0.12995624937903258,1.9931934953691619,17.274623304659595,-0.067567886578112857,0.0013583298142472767,0.047635281812919157,autoets/chronos,3.3670320131163267,False,11.123104315700528,14.072669126404564,18.42596238772963,0.012193178993334034,0.021877112019003785,0.048558252738419551
ETH-USD,qlike_ex_near_zero,headline,2791,36,False,False,0.14305311165214954,6.4306854277809187,35.113156999546597,-0.096475446617428434,0.071950869642602083,0.33194039623086569,lgbm/patchtst,13.257972058612625,False,0.11273044903876972,2.2059844756202409,21.886685065458998,0.00029265802478708515,0.026669592172795246,0.24839640790323486
HSI,crps,headline,4828,143,False,False,0.069525470015075627,16.161642812534332,142.1832453112996,-0.10549205142354018,-0.0026745257087594284,0.11863077984787321,autoets/patchtst,7.4852790892420833,False,155.46825611301688,158.26467131976375,159.30718722063366,0.23341898825933829,0.24329076443719361,0.26244981083981
HSI,crps,drop_gjr,4828,143,False,False,0.069525470015075627,16.920249972848936,142.1832453112996,-0.10549205142354018,0.0052652556227523973,0.11863077984787321,autoets/patchtst,7.4852790892420833,False,155.46825611301688,158.23921404106198,159.30718722063366,0.23341898825933829,0.24403652609224802,0.26244981083981
HSI,log_score,headline,4828,66,False,False,0.22967827198769691,16.487445606750839,65.756534919695198,-0.03141345755528905,0.058679700872192278,0.28977632719842794,naive/timesfm,14.258540582684411,False,65.1293890139643,154.62484058433893,160.15082460072287,0.078202585657806023,0.097966085565359046,0.22775406333433526
HSI,log_score,drop_gjr,4828,66,False,False,0.22967827198769691,15.403282616524704,65.756534919695198,-0.03141345755528905,0.061339564742279411,0.28977632719842794,naive/timesfm,14.258540582684411,False,65.1293890139643,154.74522056600821,160.15082460072287,0.078202585657806023,0.098023687591631603,0.22775406333433526
HSI,pinball_0p01,headline,4828,62,False,False,0.18166825679129961,8.0808039499546869,61.661004751217895,-0.089942617637610411,0.047904392531438286,0.22565491197946036,garch11/naive,11.786934216788566,False,0.98642171954671165,1.7748325302581962,15.369467970596048,0.0058232232965389616,0.014289413186840752,0.12261950990579723
HSI,pinball_0p01,drop_gjr,4828,62,False,False,0.22095484438185692,8.6550446417763212,61.661004751217895,-0.089942617637610411,0.05428994865220281,0.22565491197946036,garch11/naive,11.786934216788566,False,1.2967009094421837,1.8221694876176446,15.369467970596048,0.0088288096979016479,0.014886581931934571,0.12261950990579723
HSI,pinball_0p025,headline,4828,75,False,False,0.46299337298919796,8.5255309864821882,74.868777282031388,-0.11078847565250753,0.082507623661486063,0.20575705271682018,gjr/naive,11.017097821604784,False,2.6975516606044421,14.20175022555971,62.781779981613298,0.027460960063280644,0.052186582476469463,0.13969400648525457
HSI,pinball_0p025,drop_gjr,4828,75,False,False,0.46299337298919796,8.625023465498268,74.868777282031388,-0.11078847565250753,0.086529582014449477,0.20194205790100478,garch11/naive,10.86872795132539,False,2.6975516606044421,12.122501094860226,62.781779981613298,0.027460960063280644,0.052778168676807319,0.13969400648525457
HSI,pinball_0p05,headline,4828,96,False,False,0.10589451597784345,6.0008203684943107,95.240079192944421,-0.078900685700636158,0.080219502990942035,0.16323802407643356,autoets/har,9.3398529555575163,False,41.930028340594681,69.100666686957155,73.663394643975238,0.068728408762198392,0.095608845847217752,0.1602488721272998
HSI,pinball_0p05,drop_gjr,4828,96,False,False,0.16940791934843283,6.8916394520837336,95.240079192944421,-0.078900685700636158,0.081966586985256107,0.16323802407643356,autoets/har,9.3398529555575163,False,43.308322504216164,69.677747453086297,73.663394643975238,0.068728408762198392,0.095934071599221474,0.1602488721272998
HSI,pinball_avg,headline,4828,80,False,False,0.25670227592293915,8.2288455953329489,79.464717363063528,-0.1114469979082254,0.080671245337850084,0.20389934839796603,gjr/naive,10.944887200234568,False,3.3380802031443073,14.655583115257128,66.670187337492791,0.03859951506198004,0.057546974787152254,0.14344722713477245
HSI,pinball_avg,drop_gjr,4828,80,False,False,0.25670227592293915,9.3899719662090018,79.464717363063528,-0.1114469979082254,0.084738347333863553,0.20363112412405404,garch11_t/naive,10.934455242533655,False,3.3380802031443073,12.671701539651123,66.670187337492791,0.03859951506198004,0.058028072711051787,0.14344722713477245
HSI,qlike,headline,4815,82,False,False,1.2181031772738773,27.940132919103505,81.204265432386265,-0.11448009276703504,0.26927564129210413,0.37982612862577714,naive/patchtst,17.854479153633154,False,12.59626213266581,20.100792518434801,47.14493517088043,0.034682821889579843,0.13082363591380852,0.28605544244201975
HSI,qlike,drop_gjr,4815,82,False,False,1.2181031772738773,27.643576729211091,81.204265432386265,-0.11448009276703504,0.26606250461209768,0.37982612862577714,naive/patchtst,17.854479153633154,False,12.59626213266581,17.987484062099078,47.14493517088043,0.034682821889579843,0.12700977076632008,0.28605544244201975
HSI,fz0_0p01,headline,4828,50,False,False,0.11351313998430886,10.25910259379174,49.306469553161172,-0.027598646744014878,0.017689401654249731,0.1568553267749577,garch11_t/naive,9.0820715217452221,False,0.39908892774326149,1.5983384285566669,25.335546472609479,-0.0014769320577368824,0.0067930406289999799,0.079093157412368637
HSI,fz0_0p01,drop_gjr,4828,50,False,False,0.11351313998430886,6.8045038678553746,49.306469553161172,-0.027598646744014878,0.019034119154513959,0.1568553267749577,garch11_t/naive,9.0820715217452221,False,0.67773086674710981,1.6377191210287767,25.335546472609479,0.0032245386202011338,0.0074244710111883959,0.079093157412368637
HSI,fz0_0p025,headline,4828,58,False,False,0.20561447054286455,8.1947944382003826,57.05904054362486,-0.039468107619921949,0.022744422816779093,0.14472423187321984,garch11_t/naive,8.5860940930666807,False,1.5401468219461909,2.5082644058518868,41.988208115249094,0.011488133896009729,0.023085252240338121,0.085854124518082095
HSI,fz0_0p025,drop_gjr,4828,58,False,False,0.26771756736196717,8.1947944382003826,57.05904054362486,-0.039468107619921949,0.02457953158812879,0.14472423187321984,garch11_t/naive,8.5860940930666807,False,1.5401468219461909,2.5766412575920472,41.988208115249094,0.011488133896009729,0.023784052085636189,0.085854124518082095
HSI,fz0_0p05,headline,4828,63,False,False,0.10224441393206081,3.3802470924442263,62.461232552074875,-0.039349020947920692,0.022336862936825026,0.12636471405394081,garch11_t/naive,7.8171884358180446,False,2.6331560993793084,20.409416402029141,63.041481538597658,0.026431865659851849,0.04198243963481757,0.094180673845209867
