asset,model,cost_bps,periods_per_year,n_periods,n_flat,annual_return,annual_vol,sharpe,gross_sharpe,max_drawdown,avg_leverage,annual_turnover,annual_cost_drag,ruined,sharpe_diff_vs_baseline,block_length,n_boot,n_boot_finite,ci_low,ci_high,seed,ci_excludes_zero
BTC-USD,autoets,10,365,2791,0,0.094638293249341032,0.10380636100457177,0.92296263316436455,0.9919388636841947,0.19916208813088532,0.19313911560841959,7.1851937654133504,0.0071851937654133511,False,0.034296175796453721,4,10000,10000,-0.2076224233228445,0.24379752039689248,1590820850,False
BTC-USD,chronos,10,365,2791,0,0.10722238666133532,0.11054626745694589,0.9767093014648246,1.07771108203718,0.1940262736276589,0.21117765015089002,11.199520490580737,0.011199520490580737,False,0.088042844096913764,4,10000,10000,-0.098413998606155212,0.25191267434077741,1704449696,False
BTC-USD,ewma,10,365,2791,0,0.10190928516640163,0.11045043815823097,0.93392506566553035,0.95746060573524139,0.20156579716048628,0.19864331925217921,2.6008111493953843,0.0026008111493953847,False,0.045258608297619518,12,10000,10000,-0.11955122993030536,0.19007668447082296,1546797288,False
BTC-USD,garch11,10,365,2791,0,0.086323355853391348,0.098660623639796122,0.88866645736791083,0.92329145394294354,0.17550649698070864,0.17705775425671871,3.4227998540400559,0.0034227998540400559,False,0,0,0,0,0,0,0,False
BTC-USD,garch11_t,10,365,2791,0,0.081829251223791477,0.095363272539597602,0.87249257162211558,0.89893132610024895,0.17776436250969518,0.16698573087973581,2.5240798801699258,0.0025240798801699263,False,-0.016173885745795258,3,10000,10000,-0.1362146536101268,0.091087772249177607,1292944719,False
BTC-USD,gjr,10,365,2791,0,0.10108558490343444,0.10115073709814822,1.0026664984896863,1.0372185842898782,0.17186330043596132,0.18016020340421229,3.4979346346577764,0.0034979346346577771,False,0.11400004112177542,46,10000,10000,0.013046125228484695,0.18114646218439623,2074013193,True
BTC-USD,har,10,365,2791,0,0.088049671315764355,0.10283292102956501,0.87203319567026594,0.97626805827755891,0.19567868056676563,0.1919235592215158,10.745590424266478,0.010745590424266477,False,-0.016633261697644897,3,10000,10000,-0.1911163967979807,0.14604631056281009,494538562,False
BTC-USD,lgbm,10,365,2791,0,0.083219902205246665,0.1027029537458068,0.82965752263577264,0.94059060573702136,0.18245202039967279,0.19249475801215798,11.409706834121714,0.011409706834121713,False,-0.059008934732138196,4,10000,10000,-0.28765311257020049,0.16208573090541994,834464892,False
BTC-USD,moirai,10,365,2791,0,0.096686431188480304,0.11075161802459504,0.88869072970767204,1.0201358685539135,0.21319885517729054,0.21570403248943473,14.57098325372406,0.014570983253724062,False,2.4272339761211015e-05,2,10000,10000,-0.17428916180137047,0.16687450797994074,1660556413,False
BTC-USD,naive,10,365,2791,0,0.087223087635868612,0.095440273402323125,0.92406713340957569,0.92525935741776655,0.15689320456657518,0.16478218846652298,0.11448831341144973,0.00011448831341144974,False,0.035400676041664858,28,10000,10000,-0.10287151244847575,0.15424181539360499,1100760720,False
BTC-USD,patchtst,10,365,2791,0,0.11944495658699794,0.11591659218507339,1.031424646817714,1.0401355366320897,0.19448072555400642,0.19831024663538901,0.99941529856086331,0.00099941529856086334,False,0.14275818944980312,40,10000,10000,-0.12965844157914816,0.42013597517190909,47021884,False
BTC-USD,timesfm,10,365,2791,0,0.097605153498651065,0.10851649124111497,0.91254704721391899,1.0240015626976522,0.20622291149900362,0.21014376160078133,12.126343254238352,0.012126343254238354,False,0.02388058984600816,4,10000,10000,-0.13980726536080806,0.17754102184859244,914348914,False
CAC,autoarima,0,252,5038,0,0.0039399284981471716,0.1048493935063623,0.090016726417488688,0.090016726417488688,0.3179183348223088,0.64081566176841798,14.289016821369463,0,False,-0.085062658962192686,79,10000,10000,-0.17399983975187719,0.01284276744339689,1880734270,False
CAC,autoets,0,252,5038,0,0.0053723490893988757,0.10411772560194113,0.10360358591732395,0.10360358591732395,0.31816779503662251,0.64308982636712542,11.707904169002596,0,False,-0.071475799462357423,95,10000,10000,-0.15915221483802824,0.035665989601038832,1951508898,False
CAC,chronos,0,252,5038,0,0.0064917336710625939,0.10819878747720005,0.11398564605158261,0.11398564605158261,0.34897760183267934,0.65345834868879804,13.869869522563191,0,False,-0.061093739328098765,55,10000,10000,-0.149824390904507,0.024700869533484764,1901004884,False
CAC,ewma,0,252,5038,0,0.0069796303161400175,0.10531613545542316,0.11879781755039458,0.11879781755039458,0.31288295443755021,0.63101785814404521,5.1580181435738677,0,False,-0.056281567829286797,101,10000,10000,-0.1267567556668952,0.016436719405029873,1657777904,False
CAC,garch11,0,252,5038,0,0.012705445792577486,0.10167178916557891,0.17507938537968137,0.17507938537968137,0.31798751061207509,0.6035359003462385,8.384492893612661,0,False,0,0,0,0,0,0,0,False
CAC,garch11_t,0,252,5038,0,0.011039732800959268,0.10107759287627635,0.1592287905471915,0.1592287905471915,0.31837832524671283,0.60015105607144326,7.8732753069096564,0,False,-0.015850594832489878,127,10000,10000,-0.031335496214818848,-0.0017732456735593304,2070492380,True
CAC,gjr,0,252,5038,0,0.010082575905869806,0.1019793369204797,0.14942885876111553,0.14942885876111553,0.34071985663291338,0.62565879045677708,9.9697881011595975,0,False,-0.025650526618565844,42,10000,10000,-0.08691777910839546,0.033826235968881471,251583225,False
CAC,har,0,252,5038,0,0.0086975446294101921,0.10411241075227969,0.13531589637522451,0.13531589637522451,0.31758326157589389,0.63394037426579086,14.685124564298906,0,False,-0.039763489004456865,77,10000,10000,-0.1170860427056713,0.041144968433459543,1652664253,False
CAC,lgbm,0,252,5038,0,0.0020384015261944999,0.10085852053219259,0.070722716280245373,0.070722716280245373,0.27068935380630332,0.59083164474674554,16.449169743210259,0,False,-0.104356669099436,79,10000,10000,-0.22102110828401328,0.010561411469750556,1442652875,False
CAC,moirai,0,252,5038,0,0.0065941515769669667,0.10916063284262192,0.11488463270677107,0.11488463270677107,0.35795061146407414,0.66458907631740205,14.918004029666173,0,False,-0.060194752672910301,80,10000,10000,-0.14912141942970458,0.028972032259708798,678505751,False
CAC,naive,0,252,5038,0,0.0084035706019285339,0.10655598276604532,0.13195728785497013,0.13195728785497013,0.33942926522951467,0.53519326014139279,0.27498874888976438,0,False,-0.043122097524711245,108,10000,10000,-0.17837632531225464,0.096212885348378824,403115575,False
CAC,patchtst,0,252,5038,0,0.020115704239744625,0.12106650876062991,0.22515612216125211,0.22515612216125211,0.28542702543084353,0.66378804895864285,2.0674284143132358,0,False,0.050076736781570735,61,10000,10000,-0.083057603297189808,0.19216164438772035,152282111,False
CAC,timesfm,0,252,5038,0,0.007779666666999141,0.10606018705261362,0.12618671416261573,0.12618671416261573,0.33988498247097099,0.63815722085900695,14.516529617161,0,False,-0.048892671217065642,59,10000,10000,-0.136627092903432,0.031504091318576649,1929056159,False
CAC,autoarima,1,252,5038,0,0.0025065433915421043,0.10484803292727769,0.076389582756598837,0.090016726417488688,0.32023991676173813,0.64081566176841798,14.289016821369463,0.0014289016821369461,False,-0.090442808958473189,79,10000,10000,-0.17820230013051103,0.0021853486471522937,541110633,False
CAC,autoets,1,252,5038,0,0.0041960076053544348,0.1041171303626653,0.09235924270599187,0.10360358591732395,0.31910756283881692,0.64308982636712542,11.707904169002596,0.0011707904169002597,False,-0.074473149009080156,95,10000,10000,-0.16505760429546196,0.031377237975572514,1402660868,False
CAC,chronos,1,252,5038,0,0.00509662925942167,0.10819951688533602,0.10116608701617694,0.11398564605158261,0.3520382595893613,0.65345834868879804,13.869869522563191,0.0013869869522563191,False,-0.065666304698895089,55,10000,10000,-0.15417082221596234,0.017017813769119598,722747955,False
CAC,ewma,1,252,5038,0,0.0064603511344285547,0.10531623470749744,0.11390005789615124,0.11879781755039458,0.31412018781671991,0.63101785814404521,5.1580181435738677,0.00051580181435738684,False,-0.05293233381892079,101,10000,10000,-0.12380620444220265,0.020339506971497202,1810519452,False
CAC,garch11,1,252,5038,0,0.011856700183192848,0.10167201281373477,0.16683239171507203,0.17507938537968137,0.31972808730571056,0.6035359003462385,8.384492893612661,0.00083844928936126618,False,0,0,0,0,0,0,0,False
CAC,garch11_t,1,252,5038,0,0.010244034900736887,0.10107767829912379,0.15143932460657461,0.1592287905471915,0.31981821913078501,0.60015105607144326,7.8732753069096564,0.00078732753069096577,False,-0.015393067108497416,127,10000,10000,-0.031437274486192032,-0.0018660841958578556,498896672,True
CAC,gjr,1,252,5038,0,0.0090760359695833959,0.10197960405740451,0.13965221040777867,0.14942885876111553,0.34307035399135932,0.62565879045677708,9.9697881011595975,0.0009969788101159597,False,-0.027180181307293355,42,10000,10000,-0.088707256238086313,0.034988312497460441,14027918,False
CAC,har,1,252,5038,0,0.0072172305176669838,0.10411363614796733,0.12120940344803019,0.13531589637522451,0.31883815376238234,0.63394037426579086,14.685124564298906,0.0014685124564298904,False,-0.045622988267041836,77,10000,10000,-0.12418542292032547,0.034533592950791156,1820918686,False
CAC,lgbm,1,252,5038,0,0.00039126782840859242,0.10086042152970701,0.054412538382125418,0.070722716280245373,0.27452023649445179,0.59083164474674554,16.449169743210259,0.0016449169743210262,False,-0.1124198533329466,79,10000,10000,-0.22849312625274215,0.0011309746189261272,1374258371,False
CAC,moirai,1,252,5038,0,0.0050934611186659318,0.10916219272195236,0.10121708378778968,0.11488463270677107,0.36087161115517319,0.66458907631740205,14.918004029666173,0.0014918004029666177,False,-0.065615307927282346,80,10000,10000,-0.15378552055497585,0.025453687389280291,1980835515,False
CAC,naive,1,252,5038,0,0.0083758679491705568,0.10655572426253514,0.13169953761530018,0.13195728785497013,0.3394917311784289,0.53519326014139279,0.27498874888976438,2.7498874888976444e-05,False,-0.035132854099771849,108,10000,10000,-0.16866495389158759,0.10146976176541707,1808952194,False
CAC,patchtst,1,252,5038,0,0.01990498377544947,0.1210653206052732,0.22345063523942851,0.22515612216125211,0.28561453699749484,0.66378804895864285,2.0674284143132358,0.00020674284143132356,False,0.056618243524356487,61,10000,10000,-0.07536868713261427,0.19310365334492877,1626326723,False
CAC,timesfm,1,252,5038,0,0.0063174633366198663,0.10606323797571804,0.11249641038356045,0.12618671416261573,0.34271426918868086,0.63815722085900695,14.516529617161,0.0014516529617161003,False,-0.054335981331511574,59,10000,10000,-0.13791859231706341,0.02355192366058334,861383652,False
CAC,autoarima,5,252,5038,0,-0.0032067410958628306,0.10484354322855706,0.021877272447926494,0.090016726417488688,0.33167051725611429,0.64081566176841798,14.289016821369463,0.0071445084106847301,False,-0.11196688567742176,79,10000,10000,-0.19940866948372607,-0.021874322645900359,1293393919,True
CAC,autoets,5,252,5038,0,-0.00049573679754821853,0.10411544111920375,0.047380269366268796,0.10360358591732395,0.32285376200246996,0.64308982636712542,11.707904169002596,0.0058539520845012991,False,-0.086463888759079455,95,10000,10000,-0.17316977663559735,0.017601366764585298,877499879,False
CAC,chronos,5,252,5038,0,-0.00046466694958957611,0.10820348018930651,0.049889097114627058,0.11398564605158261,0.36413797727237895,0.65345834868879804,13.869869522563191,0.006934934761281597,False,-0.083955061010721199,55,10000,10000,-0.17434829299460383,0.0026134300352223167,1875481308,False
CAC,ewma,5,252,5038,0,0.004385874290304459,0.10531687741139063,0.094308891578329557,0.11879781755039458,0.31904692521343925,0.63101785814404521,5.1580181435738677,0.0025790090717869338,False,-0.039535266547018694,101,10000,10000,-0.11230018690306011,0.032712811240928216,492030648,False
CAC,garch11,5,252,5038,0,0.0084687485453103228,0.10167337970784784,0.13384415812534825,0.17507938537968137,0.3266461644317129,0.6035359003462385,8.384492893612661,0.0041922464468063308,False,0,0,0,0,0,0,0,False
CAC,garch11_t,5,252,5038,0,0.0070674323120873961,0.10107844751507684,0.12028108375766869,0.1592287905471915,0.32554750162566248,0.60015105607144326,7.8732753069096564,0.0039366376534548291,False,-0.013563074367679562,127,10000,10000,-0.029030957668728354,0.00011991409487529575,1150550145,False
CAC,gjr,5,252,5038,0,0.0050597747672020965,0.10198147159053644,0.1005453414501845,0.14942885876111553,0.35323789981396569,0.62565879045677708,9.9697881011595975,0.0049848940505797992,False,-0.033298816675163753,42,10000,10000,-0.095032535400574075,0.029855043724662893,1991924094,False
CAC,har,5,252,5038,0,0.0013174790007068893,0.10411951456360539,0.064786144373157745,0.13531589637522451,0.32383479969451134,0.63394037426579086,14.685124564298906,0.0073425622821494526,False,-0.069058013752190506,77,10000,10000,-0.14537203764927664,0.0089511530502854875,1658192535,False
CAC,lgbm,5,252,5038,0,-0.0061704442349814759,0.10086903570574028,-0.010821917072212577,0.070722716280245373,0.3080977001927091,0.59083164474674554,16.449169743210259,0.0082245848716051301,False,-0.14466607519756083,80,10000,10000,-0.25772093948468161,-0.032864967795722448,1653760865,True
CAC,moirai,5,252,5038,0,-0.00088714070051143512,0.1091692708808874,0.046550436348292243,0.11488463270677107,0.37242354432566871,0.66458907631740205,14.918004029666173,0.0074590020148330872,False,-0.087293721777056008,80,10000,10000,-0.1768805791461294,0.0016077767337603795,650143538,False
CAC,naive,5,252,5038,0,0.00826506181292741,0.10655471952780103,0.13066848824514699,0.13195728785497013,0.33974153624388537,0.53519326014139279,0.27498874888976438,0.00013749437444488221,False,-0.0031756698802012651,108,10000,10000,-0.13331656367931188,0.13322664273261073,299271078,False
CAC,patchtst,5,252,5038,0,0.01906246629881081,0.12106112973328538,0.21662734757858076,0.22515612216125211,0.28636412603766948,0.66378804895864285,2.0674284143132358,0.0010337142071566178,False,0.082783189453232514,61,10000,10000,-0.050680115583734454,0.217721343910316,1932410286,False
CAC,timesfm,5,252,5038,0,0.00048963496311538179,0.10607653211433889,0.057742476841710827,0.12618671416261573,0.3539109220980059,0.63815722085900695,14.516529617161,0.0072582648085805007,False,-0.076101681283637423,59,10000,10000,-0.16289591053668342,0.001126623134328269,2028934777,False
CAC,autoarima,10,252,5038,0,-0.010302983500503737,0.1048400747047932,-0.046268735163786136,0.090016726417488688,0.36085561735921856,0.64081566176841798,14.289016821369463,0.01428901682136946,False,-0.13887788071807117,79,10000,10000,-0.22310061079962232,-0.047830632659382144,1945487069,True
CAC,autoets,10,252,5038,0,-0.0063298860094503917,0.10411488597335984,-0.0088453676001832588,0.10360358591732395,0.33342574045738005,0.64308982636712542,11.707904169002596,0.011707904169002598,False,-0.1014545131544683,95,10000,10000,-0.18433225762831715,0.00044690722446915314,1033310643,False
CAC,chronos,10,252,5038,0,-0.0073734584909934675,0.1082107868418148,-0.014201549354068966,0.11398564605158261,0.3789460520190564,0.65345834868879804,13.869869522563191,0.013869869522563194,False,-0.106810694908354,55,10000,10000,-0.19752728591668689,-0.020770670261351404,1436282156,True
CAC,ewma,10,252,5038,0,0.0017987080373935704,0.10531823359662468,0.069819903451246237,0.11879781755039458,0.32515570351663237,0.63101785814404521,5.1580181435738677,0.0051580181435738675,False,-0.022789242103038801,101,10000,10000,-0.092064076658926047,0.049436137966606265,1408304427,False
CAC,garch11,10,252,5038,0,0.0042495850946853153,0.10167615096318905,0.092609145554285038,0.17507938537968137,0.33519508450506363,0.6035359003462385,8.384492893612661,0.0083844928936126616,False,0,0,0,0,0,0,0,False
CAC,garch11_t,10,252,5038,0,0.0031105686486601059,0.10108037094291666,0.08133317558602951,0.1592287905471915,0.33264142194783386,0.60015105607144326,7.8732753069096564,0.0078732753069096582,False,-0.011275969968255528,127,10000,10000,-0.027173320765613684,0.0025578298183204663,2068923329,False
CAC,gjr,10,252,5038,0,6.1647876827608528e-05,0.10198560362779278,0.051662858723788813,0.14942885876111553,0.36607772860397347,0.62565879045677708,9.9697881011595975,0.0099697881011595983,False,-0.040946286830496226,42,10000,10000,-0.1031680834051539,0.020385408477623268,1156408273,False
CAC,har,10,252,5038,0,-0.0060090564265580237,0.10412906012633898,-0.0057338496942564345,0.13531589637522451,0.33603128874272603,0.63394037426579086,14.685124564298906,0.014685124564298905,False,-0.098342995248541468,77,10000,10000,-0.17462260125181203,-0.020240530367449099,265802930,True
CAC,lgbm,10,252,5038,0,-0.014312557990567187,0.10088207583626402,-0.092347239427222644,0.070722716280245373,0.37952374644407028,0.59083164474674554,16.449169743210259,0.01644916974321026,False,-0.18495638498150768,80,10000,10000,-0.29521828557272772,-0.075420904571939909,208661304,True
CAC,moirai,10,252,5038,0,-0.0083132762177233754,0.10918000520286472,-0.021772528908438747,0.11488463270677107,0.38657077385799687,0.66458907631740205,14.918004029666173,0.014918004029666174,False,-0.11438167446272379,80,10000,10000,-0.20738900576213518,-0.023832465232043118,1400370585,True
CAC,naive,10,252,5038,0,0.0081265642079078049,0.10655352948935831,0.12937956919592541,0.13195728785497013,0.34005366047391516,0.53519326014139279,0.27498874888976438,0.00027498874888976443,False,0.036770423641640376,108,10000,10000,-0.096252797247376051,0.17034036563702637,1254510975,False
CAC,patchtst,10,252,5038,0,0.018010138907998741,0.12105715518306384,0.20809540075294772,0.22515612216125211,0.28730008435377796,0.66378804895864285,2.0674284143132358,0.0020674284143132357,False,0.11548625519866268,61,10000,10000,-0.017392922757023397,0.25299140174887269,567895957,False
